3258,2021-03-14 18:09:40.446544,0.054471914313690924,-0.000000000003982982961193387,0.0000000000005272544568793003,0.000000000035676795716575654,-0.0000000001455765861874407,-0.0000000000000010141900988563018,0.00000000000000004811124807827999,0.000007490435247845638,-0.000001853283785073215,-0.0000000023136558733480607,0.0000000007429059724806526,161305266992.16867,304263596413.5399
3492,2021-03-15 06:09:07.707448,0.05187490308647038,-0.000000000003982982961193387,0.0000000000005272544568793003,0.000000000035676795716575654,-0.00000000014174108980679883,-0.0000000000000022461033005348147,0.00000000000000004811124807827999,0.000008195159845420786,-0.0000015476950908415001,-0.000000001740630973095266,0.0000000006225998092980598,200800940189.00284,266498834205.31256
3588,2021-03-15 06:24:49.169550,0.05182784084252149,-0.0000000000035348722942237226,0.0000000000005246565087619625,0.00000000003131063603310555,-0.00000000021130660406964517,-0.0000000000000022574127625589074,0.000000000000000048705539838465435,0.000008173897627722351,-0.0000017039489612589733,-0.000000001680252803954763,0.0000000006163105821079304,3267264625806.3955,3618867520824.307
3589,2021-03-15 06:24:49.169550,0.060731637837702274,-0.00000000000393414007351676,0.0000000000005333425480357847,0.000000000041774152927833146,-0.00000000008085941837936496,-0.0000000000000019019745907280764,0.0000000000000000572602833926048,0.000007981925796499747,-0.000001931617597812644,-0.0000000018213786436764664,0.0000000005724198220169566,21925596010668.18,35702875143485.82
3590,2021-03-15 06:24:49.169550,0.05720669328244936,-0.000000000004468198240889788,0.000000000000532826334029281,0.000000000036182327626658226,-0.00000000011838938887202993,-0.0000000000000015316120022558971,0.000000000000000047880150024899894,0.000008686830852826075,-0.00000157805615075676,-0.000000002502375952297286,0.000000000622343111497481,197544833275.1704,107498658071.19627
3591,2021-03-15 06:24:49.169550,0.05631963687281987,-0.000000000003898672830571102,0.000000000000470929549465545,0.000000000029895267354933407,-0.00000000015092671247090253,-0.0000000000000015001839969257683,0.00000000000000005672994503125068,0.00000781726318762042,-0.0000018915639192630816,-0.0000000022301372767265227,0.0000000007392291504647895,667035918140.4636,663273566474.3398
3592,2021-03-15 06:24:49.169550,0.05441290940270176,-0.0000000000046993915608693664,0.0000000000006098942746160804,0.000000000035872972037420544,-0.00000000011673880664357945,-0.000000000000001084210103190991,0.000000000000000045460591478534787,0.0000067469691944551385,-0.0000009183712216524549,-0.0000000022069887533017804,0.0000000006669217715388239,43524853770953.05,90275844122628.16
3593,2021-03-15 06:24:49.169550,0.05559707299062399,-0.000000000003921625855438649,0.0000000000005042406328700943,0.00000000003143387917174116,-0.00000000015775458841922507,-0.00000000000000001515381808770252,0.00000000000000004937774953722628,0.000007216436169769254,-0.000001904550849724317,-0.0000000014788256441937995,0.0000000007540912422247652,654128651149.2911,1132089858164.7249
3594,2021-03-15 06:24:49.169550,0.05720669328244936,-0.000000000004468198240889788,0.000000000000532826334029281,0.000000000035676795716575654,-0.00000000011838938887202993,-0.0000000000000022461033005348147,0.000000000000000047880150024899894,0.000008686830852826075,-0.0000016230005134601915,-0.000000002502375952297286,0.000000000622343111497481,1473252823727.1943,1207322965536.1873
3595,2021-03-15 06:24:49.169550,0.05122959607782661,-0.000000000003982982961193387,0.0000000000005272544568793003,0.000000000036519875862828135,-0.00000000014174108980679883,-0.0000000000000015316120022558971,0.00000000000000004864542489702967,0.000008248596552273323,-0.00000157805615075676,-0.000000001740630973095266,0.0000000006211045041188854,102692858948.58258,170697844704.14304
3596,2021-03-15 06:24:49.169550,0.05187490308647038,-0.000000000004372251652063635,0.0000000000005272544568793003,0.000000000035676795716575654,-0.00000000014095812802640325,-0.0000000000000022132198495444527,0.00000000000000004811124807827999,0.000007490435247845638,-0.0000017602228431874603,-0.000000001763074357980782,0.0000000006225998092980598,5311091135742.022,6874771070997.324
3597,2021-03-15 06:24:49.169550,0.054471914313690924,-0.000000000003982982961193387,0.0000000000005272544568793003,0.000000000035676795716575654,-0.0000000001455765861874407,-0.0000000000000010141900988563018,0.00000000000000004811124807827999,0.000008195159845420786,-0.0000015476950908415001,-0.000000002335247898221428,0.0000000007429059724806526,7608282878926.045,17032936653431.12
3598,2021-03-15 06:24:49.169550,0.05122959607782661,-0.000000000004468198240889788,0.0000000000005272544568793003,0.000000000044613625099457735,-0.00000000014174108980679883,-0.0000000000000015316120022558971,0.00000000000000004861180860954645,0.0000086497018410138,-0.000001629620533725907,-0.000000001740630973095266,0.000000000622343111497481,357875079993.3838,175967501975.81528
3599,2021-03-15 06:24:49.169550,0.05720669328244936,-0.000000000003982982961193387,0.0000000000005525264999083154,0.000000000036519875862828135,-0.00000000011838938887202993,-0.0000000000000015316120022558971,0.00000000000000004864542489702967,0.000008248596552273323,-0.00000157805615075676,-0.000000001965367982473911,0.0000000006211045041188854,130775953275.13608,120033108695.46152
3600,2021-03-15 06:24:49.169550,0.05122959607782661,-0.000000000003982982961193387,0.0000000000005272544568793003,0.000000000037271069656470685,-0.0000000000518763729819124,-0.0000000000000015316120022558971,0.00000000000000004864542489702967,0.000008225124981045936,-0.00000157805615075676,-0.000000001965367982473911,0.0000000006211045041188854,132261829007.54475,118756525249.14763
3601,2021-03-15 06:24:49.169550,0.05720669328244936,-0.000000000004070443426606771,0.0000000000005525264999083154,0.000000000036519875862828135,-0.00000000011838938887202993,-0.0000000000000014331096142785413,0.00000000000000004864542489702967,0.000008248596552273323,-0.00000157805615075676,-0.000000002003522096749304,0.0000000006211045041188854,109829903908.33804,123552130540.53018
